Spcode	Cover
TRIPRA	2
VERPER	1
ARRELA	1
ARRELA	1
ARRELA	1
ARRELA	1
ARRELA	2
ARRELA	3
ARRELA	2
BROERE	2
BROERE	1
BROERE	4
BROERE	1
BROERE	2
BROERE	2
BROERE	0.5
BROERE	1
BROERE	1
BROMOL	0.5
CARCAR	1
DACGLO	1
DACGLO	2
DACGLO	1
DACGLO	1
DACGLO	1
DACGLO	1
DACGLO	1
DAUCAR	2
DAUCAR	1
DAUCAR	1
DAUCAR	1
DAUCAR	1
DAUCAR	2
DAUCAR	0.5
ERYNGE	1
ERYNGE	1
FESARU	0.5
FESRUB	1
FESRUB	1
FESRUB	1
GALVER	1
GALVER	1
GALVER	1
GALVER	1
GALVER	1
GALVER	0.5
GALVER	1
GALVER	1
GERDIS	1
GERDIS	1
GERDIS	1
GERROT	0.5
GERROT	0.5
GERROT	0.5
GERROT	0.5
LEUVUL	1
LEUVUL	1
LEUVUL	1
LEUVUL	1
LEUVUL	1
LEUVUL	1
MEDAR	2
MEDAR	1
MEDAR	1.5
MEDAR	2
MEDAR	1
MEDAR	3
MEDAR	3
MEDAR	3
PLALAN	0.5
PLALAN	0.5
PLALAN	2
PLALAN	1
PLALAN	1
PLALAN	1
PLALAN	2
PLALAN	1
POAANG	1
POAANG	0.5
POAPRA	1
POATRI	1
POATRI	1
RANACR	1
RANACR	0.5
SALPRA	0.5
TRIFLA	1
TRIFLA	1
TRIFLA	1
TRIFLA	1
TRIFLA	1
TRIFLA	1
TRIPRA	2
TRIPRA	2
TRIPRA	2
TRIPRA	2
TRIPRA	4
TRIPRA	3
TRIPRA	1
TRIPRA	2
TRIPRA	2
VERPER	0.1
VERPER	1
VERPER	1
ARRELA	2
ARRELA	2
ARRELA	2
BROERE	3
BROERE	3
BROERE	3
BROERE	4
BROERE	4
BROERE	2
BROERE	1.5
BROERE	3
BROERE	4
DACGLO	1
DAUCAR	2
DAUCAR	2
DAUCAR	0.5
DAUCAR	1.5
DAUCAR	1
DAUCAR	1
DAUCAR	0.5
ERYNGE	0.5
ERYNGE	1
ERYNGE	1
ERYNGE	0.5
ERYNGE	1
FESRUB	1
FESRUB	1
GERDIS	2
GERDIS	1
GERDIS	2
GERROT	0.5
LEUVUL	1.5
MEDAR	1
MEDAR	2
MEDAR	1.5
MEDAR	1
MYORAM	1
MYORAM	0.5
MYORAM	0.5
MYORAM	0.5
PLALAN	1
PLALAN	1
PLALAN	1
Poa poilu	1
POAANG	1
POAANG	1
POAPRA	1
POAPRA	1
POATRI	1
POATRI	1
RANACR	2
RANACR	2
RANACR	2
RANACR	2
RANACR	1
RANACR	2
RANACR	2
RANACR	2
SONCHUS	1
SONCHUS	0.5
TRAPRA	1
TRIFLA	2
TRIFLA	1
TRIFLA	1
TRIFLA	0.5
TRIFLA	1
TRIPRA	2
VERPER	0.5
VERPER	0.5
VERPER	0.5
VERPER	1
ARRELA	2
ARRELA	2
ARRELA	1
ARRELA	3
ARRELA	3
ARRELA	2
BROERE	1
BROERE	1
BROERE	2
BROERE	2
BROERE	3
BROERE	1
CRESp	1
DACGLO	1
DACGLO	2
DACGLO	2
DACGLO	1
DACGLO	1
DACGLO	2
DACGLO	1
DACGLO	1
DAUCAR	2
DAUCAR	0.5
DAUCAR	2
DAUCAR	0.5
GERDIS	0.5
GERDIS	0.5
GERDIS	1
GERDIS	0.5
GERDIS	1
GERROT	0.5
GERROT	0.5
GERROT	1
GERROT	0.5
LEUVUL	1
LEUVUL	1
LOLPER	1
MEDAR	3
MEDAR	2
MEDAR	3
MEDAR	3
MEDAR	4
MEDAR	4
MEDAR	3
MEDAR	3
MEDAR	3
ONOREP	1
ONOREP	1
OrchidéeSp	1
PICHIE	1
PLALAN	1
PLALAN	1
PLALAN	2
PLALAN	1
PLALAN	2
PLALAN	2
PLALAN	1
PLALAN	2
POAANG	1
POAANG	1
POAANG	1
POATRI	1
POATRI	1
RANACR	0.5
SALPRA	1
TRAPRA	1
TRAPRA	0.5
TRAPRA	1
TRIFLA	1
TRIFLA	1
TRIFLA	1
VERBOF	0.5
VERPER	1
VERPER	1
VERPER	0.5
VERPER	0.5
ARRELA	2
ARRELA	1
ARRELA	1
BROERE	2
BROERE	3
BROERE	4
BROERE	3
BROERE	4
BROERE	3
BROERE	4
BROERE	2
BROERE	3
CENJAC	1
CENJAC	1
CENJAC	1
CENJAC	1
DAUCAR	0.5
DAUCAR	2
DAUCAR	0.5
DAUCAR	1
GERDIS	1
GERDIS	0.5
GERDIS	1
GERROT	1
LOTCOR	2
MEDAR	5
MEDAR	5
MEDAR	3
MEDAR	5
MEDAR	4
MEDAR	4
MEDAR	3
MEDAR	4
MEDAR	4
PLALAN	1
PLALAN	1
PLALAN	1
PLALAN	1
POAANG	1
RANACR	0.5
RANACR	2
RANACR	1
RANACR	1
RANACR	2
SALPRA	2
SALPRA	2
SALPRA	1
SALPRA	1.5
SALPRA	1
TAROFF	0.5
TRIFLA	1
VERPER	1
VERPER	1
VERPER	1
VERPER	1
VERPER	1
VERPER	0.5
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	40
BROERE	8
BROMOL	0
CENJAC	0.5
CONARV	0
CRESp	0
CRULAE	0
DACGLO	6
DAUCAR	3.5
ELYREP	0
ERYNGE	1.5
FESARU	25
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	2
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0
PLAMAJ	0
Poa poilu	0
POAANG	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	4.5
RUMACE	4
SALPRA	1
SONCHUS	0
TAROFF	0
TRAPRA	1
TRIFLA	3
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	2.5
AGREUP	0
ANTODO	4.5
ARRELA	4.5
BROERE	23.5
BROMOL	0
CENJAC	2
CONARV	0
CRESp	0
CRULAE	0
DACGLO	4.5
DAUCAR	13
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	18.5
GALMOL	0
GALVER	5.5
GERDIS	2
HIMHIR	3.5
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0.5
MYORAM	0
ONOREP	0
PICECH	1
PLALAN	0.5
PLAMAJ	0
POAANG	2
Poapoilu	0
POAPRA	0
POATRI	1.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	8
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	1.5
TRIFLA	4.5
TRIPRA	4.5
VERBOF	0
VERPER	0.1
ACHMIL	0
AGREUP	0
ANTODO	1
ARRELA	50
BROERE	17.5
BROMOL	0
CENJAC	1
CONARV	0
CRESp	2.5
CRULAE	0
DACGLO	1
DAUCAR	7
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	3
GERDIS	4.6
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	1
PICECH	0
PLALAN	4
PLAMAJ	0
POAANG	2.5
Poapoilu	0
POAPRA	0
POATRI	1.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	0.5
RUMACE	1
SALPRA	2
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	0.1
TRIPRA	6.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	39
BROERE	14.5
BROMOL	0
CENJAC	2
CONARV	0
CRESp	3
CRULAE	0
DACGLO	4
DAUCAR	4.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0
HIMHIR	0
LEUVUL	2
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	2
MYORAM	0
ONOREP	0
PICECH	3
PLALAN	1
PLAMAJ	0
POAANG	5
Poapoilu	0
POAPRA	0
POATRI	1
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	5
RUMACE	0
SALPRA	1
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	1
TRIPRA	0.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	7.5
ARRELA	14
BROERE	17.5
BROMOL	0
CENJAC	2
CONARV	0
CRESp	0.5
CRULAE	0
DACGLO	3.5
DAUCAR	19
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	10
GALMOL	0
GALVER	8
GERDIS	1.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	4
PLALAN	3.5
PLAMAJ	2
POAANG	1
Poapoilu	0
POAPRA	0
POATRI	4.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	10
RUMACE	0
SALPRA	2.5
SONCHUS	0
TAROFF	0
TRAPRA	0.5
TRIFLA	1.5
TRIPRA	4
VERBOF	0.5
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	38
BROERE	14
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	6
DAUCAR	15.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	3.5
GERDIS	2.5
HIMHIR	0
LEUVUL	1
LOLPER	2
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	6
PLAMAJ	0
Poa poilu	0
POAANG	0
POAPRA	0
POATRI	0
POTREP	1
PRIVUL	0
PRUVUL	0
RANACR	2.5
RUMACE	0
SALPRA	2
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	4
TRIPRA	4
VERBOF	0
VERPER	0
ACHMIL	1
AGREUP	0
ANTODO	8
ARRELA	4
BROERE	35.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	9.5
DAUCAR	17.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	9
GALMOL	0
GALVER	5
GERDIS	1
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	2
PICECH	0
PLALAN	2.5
PLAMAJ	0
POAANG	2
Poapoilu	0
POAPRA	0
POATRI	4
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	3.5
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	3
TRIPRA	6.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	37.5
BROERE	30.5
BROMOL	0
CENJAC	5.5
CONARV	0.5
CRESp	0
CRULAE	0
DACGLO	7.1
DAUCAR	5
ELYREP	0
ERYNGE	0
FALVUL	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	3.5
HIMHIR	0
LEUVUL	5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	1.5
PLALAN	0.5
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	2
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	9.5
RUMACE	0
SALPRA	2.5
SONCHUS	1
TAROFF	1
TRAPRA	0
TRIFLA	3
TRIPRA	1.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	23.5
BROERE	25
BROMOL	0
CENJAC	0
CONARV	0.5
CRESp	0
DACGLO	3
DAUCAR	7
ELYREP	0
ERYNGE	1.5
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	1.5
HIMHIR	0
LEUVUL	4
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0.5
ONOREP	0
PICECH	0
PLALAN	1.5
PLAMAJ	0
POAANG	3.5
Poapoilu	0
POAPRA	2
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2
RUMACE	0
SALPRA	11
SONCHUS	1
TAROFF	1
TRAPRA	0
TRIFLA	9.5
TRIPRA	9
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	1.5
ARRELA	30
BROERE	13.5
BROMOL	0
CENJAC	0
CONARV	0.1
CRESp	4
CRULAE	0
DACGLO	0.5
DAUCAR	6
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	2
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	7
PLAMAJ	0
POAANG	0.5
Poapoilu	0
POAPRA	3
POATRI	4
POTREP	0.5
PRIVUL	0
PRUVUL	0
RANACR	5.5
RUMACE	0
SALPRA	1
SONCHUS	2
TAROFF	5.5
TRAPRA	0
TRIFLA	12
TRIPRA	11.5
VERBOF	0
VERPER	0
ACHMIL	0.5
AGREUP	0
ANTODO	0
ARRELA	34
BROERE	11
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	7.5
DAUCAR	14.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	2
GERDIS	2.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0
PLAMAJ	0
Poa poilu	0
POAANG	0
POAPRA	0
POATRI	3
POTREP	1.5
PRIVUL	0
PRUVUL	0
RANACR	2.5
RUMACE	0
SALPRA	5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	4
TRIPRA	1
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	35
BROERE	36
BROMOL	0
CENJAC	0
CONARV	0
CRESp	4
CRULAE	0
DACGLO	3
DAUCAR	0.5
ELYREP	0
ERYNGE	0
FALVUL	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	3.5
GERDIS	0
HIMHIR	0
LEUVUL	0.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0.5
PLALAN	4
PLAMAJ	0
POAANG	2
Poapoilu	0
POAPRA	0
POATRI	1
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	5.5
RUMACE	1
SALPRA	0
SONCHUS	0
TAROFF	2
TRAPRA	0
TRIFLA	7
TRIPRA	0.1
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	9
BROERE	41
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	4
DAUCAR	5.5
ELYREP	0
ERYNGE	1.5
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0
HIMHIR	0
LEUVUL	2
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	2
MYORAM	0
ONOREP	0
PICECH	0.5
PLALAN	0
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	3
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	9
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	1
TRIFLA	5.5
TRIPRA	3
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	11
ARRELA	44
BROERE	12.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	2
CRULAE	0
DACGLO	6.5
DAUCAR	0
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	1
GALMOL	0
GALVER	1.5
GERDIS	3.5
HIMHIR	0
LEUVUL	1.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	1.5
PLALAN	1
PLAMAJ	0
POAANG	1
Poapoilu	0
POAPRA	0
POATRI	3.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	7.5
RUMACE	2
SALPRA	2
SONCHUS	0
TAROFF	2
TRAPRA	0
TRIFLA	3
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	1.5
ARRELA	35
BROERE	13
BROMOL	0
CENJAC	1
CONARV	0.5
CRESp	0
CRULAE	3
DACGLO	7
DAUCAR	2
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	15
GALMOL	0
GALVER	1.1
GERDIS	2.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0.5
MYORAM	0
ONOREP	0
PICECH	1
PLALAN	3.5
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	1
POATRI	2
POTREP	0.5
PRIVUL	0
PRUVUL	0
RANACR	5.6
RUMACE	0
SALPRA	2.5
SONCHUS	0
TAROFF	0
TRAPRA	1
TRIFLA	3.5
TRIPRA	1.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	0.5
BROERE	62
BROMOL	0
CENJAC	1
CONARV	0
CRESp	0
CRULAE	0
DACGLO	5.5
DAUCAR	8.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	1.5
HIMHIR	0
LEUVUL	1
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	2
MYORAM	0
ONOREP	0
PICECH	0.5
PLALAN	2
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	1
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2.5
RUMACE	0
SALPRA	6.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	0.5
TRIPRA	2
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	50.5
BROERE	28
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	4
DAUCAR	2
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	2.5
GERDIS	2.5
HIMHIR	0
LEUVUL	2.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	1
PICECH	0.5
PLALAN	0
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	1.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	6.5
RUMACE	0
SALPRA	5.5
SONCHUS	0
TAROFF	0
TRAPRA	1
TRIFLA	2.5
TRIPRA	1.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	57
BROERE	13
BROMOL	0
CENJAC	0
CONARV	1.7
CRESp	0
DACGLO	4.1
DAUCAR	5.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	3.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0
PLAMAJ	0
POAANG	1
Poapoilu	0
POAPRA	1
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	5.5
TRIPRA	1.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	3
ARRELA	19.5
BROERE	25
BROMOL	0
CENJAC	0
CONARV	0
CRESp	2
CRULAE	0
DACGLO	3.5
DAUCAR	4.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	4
HIMHIR	0
LEUVUL	9.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	2
MYORAM	0.5
ONOREP	0
PICECH	3
PLALAN	2.5
PLAMAJ	0
POAANG	3
Poapoilu	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	10.5
RUMACE	2
SALPRA	2
SONCHUS	1.5
TAROFF	1
TRAPRA	0
TRIFLA	4
TRIPRA	0.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	0
BROERE	37
BROMOL	0
CENJAC	0.5
CONARV	0
CRESp	0.5
CRULAE	0
DACGLO	0
DAUCAR	6.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0
HIMHIR	0
LEUVUL	1
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	2
MYORAM	0.5
ONOREP	0
PICECH	0
PLALAN	0
PLAMAJ	0
POAANG	1.5
Poapoilu	0
POAPRA	0
POATRI	3.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	6
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	1
TRAPRA	1
TRIFLA	0
TRIPRA	0
VERBOF	0
VERPER	1.5
ACHMIL	0
AGREUP	0
ANTODO	1.5
ARRELA	46.5
BROERE	6
BROMOL	0
CENJAC	0
CONARV	0
CRESp	4
CRULAE	0
DACGLO	1
DAUCAR	12.5
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	8.5
GALMOL	0
GALVER	9
GERDIS	0
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	1
PLALAN	0.5
PLAMAJ	0
POAANG	2
Poapoilu	0
POAPRA	0
POATRI	2
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	6
RUMACE	0
SALPRA	1
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	1.5
TRIPRA	0
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	5
ARRELA	26
BROERE	16
BROMOL	0
CENJAC	1
CONARV	0
CRESp	0
CRULAE	0
DACGLO	5
DAUCAR	2
ELYREP	0
ERYNGE	2
FALVUL	0
FESARU	29
FESRUB	0
GALMOL	0
GALVER	3
GERDIS	0
HIMHIR	0
LEUVUL	2
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	1
PLALAN	1
PLAMAJ	0
POAANG	2
Poapoilu	0
POAPRA	0
POATRI	6
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	7
RUMACE	1.5
SALPRA	3
SONCHUS	0
TAROFF	0
TRAPRA	1
TRIFLA	4.5
TRIPRA	1
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	16
BROERE	24
BROMOL	0
CENJAC	2
CONARV	0
CRESp	1
CRULAE	0
DACGLO	3
DAUCAR	8
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	5
GALMOL	0
GALVER	10.5
GERDIS	1.5
HIMHIR	0
LEUVUL	5.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	3
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	5
RUMACE	0
SALPRA	0.5
SONCHUS	3.5
TAROFF	1
TRAPRA	0
TRIFLA	2.5
TRIPRA	6
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	3.5
ARRELA	8.5
BROERE	26
BROMOL	0
CENJAC	3.5
CONARV	0
CRESp	15.5
CRULAE	0
DACGLO	8
DAUCAR	1
ELYREP	0
ERYNGE	1
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	5
HIMHIR	0
LEUVUL	4.5
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	2
MYORAM	0
ONOREP	0
PICECH	8
PLALAN	0.5
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	0
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	4
RUMACE	0.5
SALPRA	3
SONCHUS	0
TAROFF	2.5
TRAPRA	0
TRIFLA	3.5
TRIPRA	1
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	8.5
ARRELA	41
BROERE	6
BROMOL	0
CENJAC	2
CONARV	0.5
CRESp	1.5
CRULAE	0
DACGLO	6
DAUCAR	3
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	6
GALMOL	0.5
GALVER	1.5
GERDIS	1.5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	10
PLALAN	6.5
PLAMAJ	0
POAANG	0.5
Poapoilu	0
POAPRA	0
POATRI	2
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	15.5
RUMACE	0
SALPRA	1
SONCHUS	0
TAROFF	1.5
TRAPRA	0
TRIFLA	3.5
TRIPRA	7
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0.5
ARRELA	90
BROERE	0.5
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	8
DAUCAR	0.5
ELYREP	0
ERYNGE	0
FALVUL	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	0
GERDIS	0
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	2.5
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	0.5
RUMACE	0
SALPRA	0
SONCHUS	0
TAROFF	0.5
TRAPRA	0
TRIFLA	1
TRIPRA	0.5
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	4
ARRELA	70
BROERE	18
BROMOL	0
CENJAC	0
CONARV	0
CRESp	3
CRULAE	0
DACGLO	4
DAUCAR	3
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	3.1
GERDIS	1
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	1
PICECH	1
PLALAN	2.5
PLAMAJ	0
POAANG	0.5
Poapoilu	0
POAPRA	0
POATRI	3
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2
RUMACE	1
SALPRA	1
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	6
TRIPRA	2
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	0
ARRELA	19.5
BROERE	34
BROMOL	0
CENJAC	1
CONARV	0
CRESp	0
CRULAE	0
DACGLO	5
DAUCAR	10.5
ELYREP	0
ERYNGE	0
FALVUL	0
FESARU	0
FESRUB	0
GALMOL	0
GALVER	1.5
GERDIS	3
HIMHIR	0
LEUVUL	4
LOLPER	2
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	4.5
PLALAN	2.5
PLAMAJ	0
POAANG	0
Poapoilu	0
POAPRA	0
POATRI	3
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	2
RUMACE	0
SALPRA	0.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	10
TRIPRA	3
VERBOF	0
VERPER	0
ACHMIL	0
AGREUP	0
ANTODO	2
ARRELA	21
BROERE	28
BROMOL	0
CENJAC	0
CONARV	0
CRESp	0
CRULAE	0
DACGLO	6
DAUCAR	0
ELYREP	0
ERYNGE	0
FESARU	0
FESRUB	2
GALMOL	0
GALVER	1
GERDIS	5
HIMHIR	0
LEUVUL	0
LOLPER	0
LOTCOR	0
MALSYL	0
MEDAR	0
MYORAM	0
ONOREP	0
PICECH	0
PLALAN	0
PLAMAJ	0
POAANG	0.5
Poapoilu	0
POAPRA	0
POATRI	4
POTREP	0
PRIVUL	0
PRUVUL	0
RANACR	4
RUMACE	1
SALPRA	1.5
SONCHUS	0
TAROFF	0
TRAPRA	0
TRIFLA	5
TRIPRA	0.5
VERBOF	0
